PARADA,NOMBRE,COMENTARIO,TIPO,ZONA,LATITUD,LONGITUD,MUNICIPIO,CODIGO_BARRIO,ID_LINEA,SENTIDO,FECHA
1054,FTE.CARRANTONA-HACIENDA PAVONES,Fuente Carrantona S/N con C/ Hacienda de,EXTERIOR,A,40.40320655288298,-3.634499940997241,MADRID,79,100,IDA,20240117
1054,FTE.CARRANTONA-HACIENDA PAVONES,Fuente Carrantona S/N con C/ Hacienda de,EXTERIOR,A,40.40320655288298,-3.634499940997241,MADRID,79,140,IDA,20240117
1055,FTE.CARRANTONA-HACIENDA PAVONES,Fuente Carrantona  con Hacienda Pavones,EXTERIOR,A,40.4031687720144,-3.634817770818794,MADRID,80,140,VUELTA,20240117
1055,FTE.CARRANTONA-HACIENDA PAVONES,Fuente Carrantona  con Hacienda Pavones,EXTERIOR,A,40.4031687720144,-3.634817770818794,MADRID,80,100,VUELTA,20240117
1056,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40524992965071,-3.633163856068253,MADRID,76,404,VUELTA,20240117
1056,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40524992965071,-3.633163856068253,MADRID,76,508,IDA,20240117
1056,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40524992965071,-3.633163856068253,MADRID,76,140,IDA,20240117
1056,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40524992965071,-3.633163856068253,MADRID,76,100,IDA,20240117
1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40529381098213,-3.633376396983437,MADRID,77,508,VUELTA,20240117
1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40529381098213,-3.633376396983437,MADRID,77,100,VUELTA,20240117
1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40529381098213,-3.633376396983437,MADRID,77,140,VUELTA,20240117
1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,Fuente Carrantona  con  Luís de Hoyos,EXTERIOR,A,40.40529381098213,-3.633376396983437,MADRID,77,404,IDA,20240117
1058,FTE.CARRANTONA-DR.GARCIA TAPIA,Fuente Carrantona frente al Nº 35,EXTERIOR,A,40.409023840304,-3.6300288866609183,MADRID,76,140,IDA,20240117
1058,FTE.CARRANTONA-DR.GARCIA TAPIA,Fuente Carrantona frente al Nº 35,EXTERIOR,A,40.409023840304,-3.6300288866609183,MADRID,76,404,VUELTA,20240117
1058,FTE.CARRANTONA-DR.GARCIA TAPIA,Fuente Carrantona frente al Nº 35,EXTERIOR,A,40.409023840304,-3.6300288866609183,MADRID,76,100,IDA,20240117
1059,FTE.CARRANTONA-AV.DR.GARCIA TAPIA,"Fuente Carrantona, 35",EXTERIOR,A,40.40906592814314,-3.6305714187628295,MADRID,77,100,VUELTA,20240117
1059,FTE.CARRANTONA-AV.DR.GARCIA TAPIA,"Fuente Carrantona, 35",EXTERIOR,A,40.40906592814314,-3.6305714187628295,MADRID,77,140,VUELTA,20240117
1059,FTE.CARRANTONA-AV.DR.GARCIA TAPIA,"Fuente Carrantona, 35",EXTERIOR,A,40.40906592814314,-3.6305714187628295,MADRID,77,404,IDA,20240117
1060,CºVIEJO DE VICALVARO-PZA.ALONSO,Cº Viejo de Vicálvaro  con Pza Alosno,EXTERIOR,A,40.40735816460318,-3.616471988890813,MADRID,120,100,IDA,20240117
1061,Cº VIEJO DE VICALVARO-PZA.ALOSNO,Cº Viejo de Vicalvaro  con Pza Alosno,EXTERIOR,A,40.40768871858507,-3.616993562901804,MADRID,120,100,VUELTA,20240117
1062,Cº VIEJO DE VICALVARO-PZA.ALOSNO,"Cº Viejo de Vicálvaro, 7",EXTERIOR,A,40.40735612302263,-3.615163796319432,MADRID,120,100,VUELTA,20240117
1062,Cº VIEJO DE VICALVARO-PZA.ALOSNO,"Cº Viejo de Vicálvaro, 7",EXTERIOR,A,40.40735612302263,-3.615163796319432,MADRID,120,130,VUELTA,20240117
1064,AV.DAROCA-CASALARREINA,"Av. de Daroca, 302",EXTERIOR,A,40.409454207492985,-3.6136625423090423,MADRID,120,405,IDA,20240117
1064,AV.DAROCA-CASALARREINA,"Av. de Daroca, 302",EXTERIOR,A,40.409454207492985,-3.6136625423090423,MADRID,120,130,IDA,20240117
1064,AV.DAROCA-CASALARREINA,"Av. de Daroca, 302",EXTERIOR,A,40.409454207492985,-3.6136625423090423,MADRID,120,403,IDA,20240117
1064,AV.DAROCA-CASALARREINA,"Av. de Daroca, 302",EXTERIOR,A,40.409454207492985,-3.6136625423090423,MADRID,120,100,IDA,20240117
1065,AV. DAROCA-CASALARREINA,,EXTERIOR,A,40.409661969241775,-3.613558357675106,MADRID,120,405,VUELTA,20240117
1065,AV. DAROCA-CASALARREINA,,EXTERIOR,A,40.409661969241775,-3.613558357675106,MADRID,120,403,VUELTA,20240117
1065,AV. DAROCA-CASALARREINA,,EXTERIOR,A,40.409661969241775,-3.613558357675106,MADRID,120,4,VUELTA,20240117
1066,AV.DAROCA-CALAHORRA,"Av. de Daroca, 320",EXTERIOR,A,40.40844397703623,-3.6121919592524834,MADRID,120,507,IDA,20240117
1066,AV.DAROCA-CALAHORRA,"Av. de Daroca, 320",EXTERIOR,A,40.40844397703623,-3.6121919592524834,MADRID,120,4,IDA,20240117
1066,AV.DAROCA-CALAHORRA,"Av. de Daroca, 320",EXTERIOR,A,40.40844397703623,-3.6121919592524834,MADRID,120,130,IDA,20240117
1066,AV.DAROCA-CALAHORRA,"Av. de Daroca, 320",EXTERIOR,A,40.40844397703623,-3.6121919592524834,MADRID,120,100,IDA,20240117
1066,AV.DAROCA-CALAHORRA,"Av. de Daroca, 320",EXTERIOR,A,40.40844397703623,-3.6121919592524834,MADRID,120,106,IDA,20240117
1067,AV.DAROCA-Pº ARTILLEROS,"Av. de Daroca, 338 (Gasolinera)",EXTERIOR,A,40.406396122049074,-3.609309604376267,MADRID,120,100,IDA,20240117
1067,AV.DAROCA-Pº ARTILLEROS,"Av. de Daroca, 338 (Gasolinera)",EXTERIOR,A,40.406396122049074,-3.609309604376267,MADRID,120,106,IDA,20240117
1067,AV.DAROCA-Pº ARTILLEROS,"Av. de Daroca, 338 (Gasolinera)",EXTERIOR,A,40.406396122049074,-3.609309604376267,MADRID,120,130,IDA,20240117
1067,AV.DAROCA-Pº ARTILLEROS,"Av. de Daroca, 338 (Gasolinera)",EXTERIOR,A,40.406396122049074,-3.609309604376267,MADRID,120,4,IDA,20240117
1069,SAN CIPRIANO-JARDIN DE LA DUQUESA,"San Cipriano, 31",EXTERIOR,A,40.40597794214887,-3.6031540039354906,MADRID,120,4,VUELTA,20240117
1069,SAN CIPRIANO-JARDIN DE LA DUQUESA,"San Cipriano, 31",EXTERIOR,A,40.40597794214887,-3.6031540039354906,MADRID,120,507,VUELTA,20240117
1069,SAN CIPRIANO-JARDIN DE LA DUQUESA,"San Cipriano, 31",EXTERIOR,A,40.40597794214887,-3.6031540039354906,MADRID,120,403,VUELTA,20240117
1069,SAN CIPRIANO-JARDIN DE LA DUQUESA,"San Cipriano, 31",EXTERIOR,A,40.40597794214887,-3.6031540039354906,MADRID,120,106,VUELTA,20240117
1069,SAN CIPRIANO-JARDIN DE LA DUQUESA,"San Cipriano, 31",EXTERIOR,A,40.40597794214887,-3.6031540039354906,MADRID,120,405,VUELTA,20240117
1070,AVDA DE GUADALAJARA,,EXTERIOR,A,40.426743578623054,-3.604930945808572,MADRID,104,153,VUELTA,20240117
1070,AVDA DE GUADALAJARA,,EXTERIOR,A,40.426743578623054,-3.604930945808572,MADRID,104,506,IDA,20240117
1070,AVDA DE GUADALAJARA,,EXTERIOR,A,40.426743578623054,-3.604930945808572,MADRID,104,153,IDA,20240117
1072,PASEO DE GINEBRA-SUECIA,,EXTERIOR,A,40.425714178441446,-3.603660347396476,MADRID,104,153,IDA,20240117
1073,PUERTA DE ARGANDA,,EXTERIOR,A,40.40307483977792,-3.5948788641514686,MADRID,121,4,VUELTA,20240117
1073,PUERTA DE ARGANDA,,EXTERIOR,A,40.40307483977792,-3.5948788641514686,MADRID,121,4,IDA,20240117
1074,SAN CIPRIANO-Pº ARTILLEROS,San Cipriano  con Pº de los Artilleros,EXTERIOR,A,40.40616435646677,-3.6071272624299593,MADRID,121,403,VUELTA,20240117
1074,SAN CIPRIANO-Pº ARTILLEROS,San Cipriano  con Pº de los Artilleros,EXTERIOR,A,40.40616435646677,-3.6071272624299593,MADRID,121,507,VUELTA,20240117
1074,SAN CIPRIANO-Pº ARTILLEROS,San Cipriano  con Pº de los Artilleros,EXTERIOR,A,40.40616435646677,-3.6071272624299593,MADRID,121,106,VUELTA,20240117
1074,SAN CIPRIANO-Pº ARTILLEROS,San Cipriano  con Pº de los Artilleros,EXTERIOR,A,40.40616435646677,-3.6071272624299593,MADRID,121,4,VUELTA,20240117
1074,SAN CIPRIANO-Pº ARTILLEROS,San Cipriano  con Pº de los Artilleros,EXTERIOR,A,40.40616435646677,-3.6071272624299593,MADRID,121,405,VUELTA,20240117
1075,Pº ARTILLEROS-VILLACARLOS,Pº Artilleros S/N con C/ Villacarlos,EXTERIOR,A,40.407827924979,-3.6077196972710697,MADRID,120,100,IDA,20240117
1076,CALAHORRA Nº 12,"Calahorra, 12",EXTERIOR,A,40.40966458654483,-3.609657296516248,MADRID,120,4,IDA,20240117
1076,CALAHORRA Nº 12,"Calahorra, 12",EXTERIOR,A,40.40966458654483,-3.609657296516248,MADRID,120,130,VUELTA,20240117
1076,CALAHORRA Nº 12,"Calahorra, 12",EXTERIOR,A,40.40966458654483,-3.609657296516248,MADRID,120,507,IDA,20240117
1076,CALAHORRA Nº 12,"Calahorra, 12",EXTERIOR,A,40.40966458654483,-3.609657296516248,MADRID,120,106,IDA,20240117
1077,CALAHORRA-AV.DAROCA,"Calahorra, 112",EXTERIOR,A,40.40909415940249,-3.61190320933501,MADRID,120,130,VUELTA,20240117
1078,AV.DAROCA-RICARDO ORTIZ,Av. de Daroca frente al Nº 11,EXTERIOR,A,40.43265915981983,-3.656729220229869,MADRID,40,110,IDA,20240117
1078,AV.DAROCA-RICARDO ORTIZ,Av. de Daroca frente al Nº 11,EXTERIOR,A,40.43265915981983,-3.656729220229869,MADRID,40,210,IDA,20240117
1078,AV.DAROCA-RICARDO ORTIZ,Av. de Daroca frente al Nº 11,EXTERIOR,A,40.43265915981983,-3.656729220229869,MADRID,40,106,IDA,20240117
1078,AV.DAROCA-RICARDO ORTIZ,Av. de Daroca frente al Nº 11,EXTERIOR,A,40.43265915981983,-3.656729220229869,MADRID,40,507,IDA,20240117
1079,AV.DAROCA-MATEO GARCIA,"Av. de Daroca, 60",EXTERIOR,A,40.431174809167146,-3.651574560413257,MADRID,46,106,IDA,20240117
1079,AV.DAROCA-MATEO GARCIA,"Av. de Daroca, 60",EXTERIOR,A,40.431174809167146,-3.651574560413257,MADRID,46,507,IDA,20240117
1080,AV.DAROCA-SANTA PRISCA,Av. de Daroca frente al Nº 81,EXTERIOR,A,40.42940885136995,-3.6467946845634,MADRID,46,106,IDA,20240117
1080,AV.DAROCA-SANTA PRISCA,Av. de Daroca frente al Nº 81,EXTERIOR,A,40.42940885136995,-3.6467946845634,MADRID,46,507,IDA,20240117
1081,AV.DAROCA-SANTA PRISCA,"Av. de Daroca, 81",EXTERIOR,A,40.42950814335223,-3.6467602682074287,MADRID,46,507,VUELTA,20240117
1081,AV.DAROCA-SANTA PRISCA,"Av. de Daroca, 81",EXTERIOR,A,40.42950814335223,-3.6467602682074287,MADRID,46,106,VUELTA,20240117
1082,AVDA. DAROCA,"Av. de Daroca, 90 (Cementerio)",EXTERIOR,A,40.42711934537955,-3.64216333459432,MADRID,42,106,IDA,20240117
1082,AVDA. DAROCA,"Av. de Daroca, 90 (Cementerio)",EXTERIOR,A,40.42711934537955,-3.64216333459432,MADRID,42,507,IDA,20240117
1083,AVDA.DAROCA-CEMENTERIO ALMUDENA,Av de Daroca frente Nº90 (Cementerio),EXTERIOR,A,40.42757596567753,-3.642674599002353,MADRID,42,106,VUELTA,20240117
1083,AVDA.DAROCA-CEMENTERIO ALMUDENA,Av de Daroca frente Nº90 (Cementerio),EXTERIOR,A,40.42757596567753,-3.642674599002353,MADRID,42,507,VUELTA,20240117
1084,FCO.LARGO CABALLERO-ARRIAGA,Av Fco Largo Caballero frente  Arriaga,EXTERIOR,A,40.42500165851435,-3.6373806718734594,MADRID,42,106,IDA,20240117
1084,FCO.LARGO CABALLERO-ARRIAGA,Av Fco Largo Caballero frente  Arriaga,EXTERIOR,A,40.42500165851435,-3.6373806718734594,MADRID,42,507,IDA,20240117
1085,FCO.LARGO CABALLERO-ARRIAGA,Av Fco Largo Caballero con Arriaga,EXTERIOR,A,40.42553573357357,-3.638552776388385,MADRID,42,507,VUELTA,20240117
1085,FCO.LARGO CABALLERO-ARRIAGA,Av Fco Largo Caballero con Arriaga,EXTERIOR,A,40.42553573357357,-3.638552776388385,MADRID,42,106,VUELTA,20240117
1086,FCO.LARGO CABALLERO-AV.DAROCA,Av Fco LargoCaballero con San Baldomero,EXTERIOR,A,40.4251968773689,-3.6362861881617303,MADRID,42,106,VUELTA,20240117
1087,ARCOS DE JALÓN-ALBERICIA,,EXTERIOR,A,40.42682222420058,-3.613938255853799,MADRID,100,153,IDA,20240117
1088,SAN ROMUALDO-CRONOS,,EXTERIOR,A,40.43780345305218,-3.61915528349964,MADRID,106,153,IDA,20240117
1089,SAN ROMUALDO-CRONOS,,EXTERIOR,A,40.43774801200865,-3.619414169318308,MADRID,106,153,VUELTA,20240117
1091,MATEO GARCIA-AV.DAROCA,"Mateo García, 37",EXTERIOR,A,40.43146500898265,-3.65123546456004,MADRID,46,507,VUELTA,20240117
1091,MATEO GARCIA-AV.DAROCA,"Mateo García, 37",EXTERIOR,A,40.43146500898265,-3.65123546456004,MADRID,46,106,VUELTA,20240117
1092,ALCALA-ALCALDE LOPEZ CASERO,"Alcalá, 283",EXTERIOR,A,40.43418275686321,-3.653360307872088,MADRID,43,106,VUELTA,20240117
1092,ALCALA-ALCALDE LOPEZ CASERO,"Alcalá, 283",EXTERIOR,A,40.43418275686321,-3.653360307872088,MADRID,43,507,VUELTA,20240117
1093,BARROS-VILLUERCAS,Barros frente Nº25 esquina  Villuercas,EXTERIOR,A,40.37697916373895,-3.6652942531096095,MADRID,81,102,IDA,20240117
1093,BARROS-VILLUERCAS,Barros frente Nº25 esquina  Villuercas,EXTERIOR,A,40.37697916373895,-3.6652942531096095,MADRID,81,511,IDA,20240117
1093,BARROS-VILLUERCAS,Barros frente Nº25 esquina  Villuercas,EXTERIOR,A,40.37697916373895,-3.6652942531096095,MADRID,81,103,VUELTA,20240117
1094,CAZORLA-ALCORES,"Cazorla, 75",EXTERIOR,A,40.37923002683134,-3.665540222365407,MADRID,81,511,VUELTA,20240117
1094,CAZORLA-ALCORES,"Cazorla, 75",EXTERIOR,A,40.37923002683134,-3.665540222365407,MADRID,81,103,IDA,20240117
1095,PEDROCHES-BENAMEJI,"Pedroches, 19",EXTERIOR,A,40.37966473059013,-3.666710770116417,MADRID,81,103,IDA,20240117
1095,PEDROCHES-BENAMEJI,"Pedroches, 19",EXTERIOR,A,40.37966473059013,-3.666710770116417,MADRID,81,511,VUELTA,20240117
1096,LA MANCHA-PEDROCHES,"La Mancha, 21 con C/ Pedroches, 2",EXTERIOR,A,40.38209136147656,-3.6692793735831737,MADRID,81,24,IDA,20240117
1096,LA MANCHA-PEDROCHES,"La Mancha, 21 con C/ Pedroches, 2",EXTERIOR,A,40.38209136147656,-3.6692793735831737,MADRID,81,103,IDA,20240117
1096,LA MANCHA-PEDROCHES,"La Mancha, 21 con C/ Pedroches, 2",EXTERIOR,A,40.38209136147656,-3.6692793735831737,MADRID,81,111,VUELTA,20240117
1097,LA MANCHA-AV.ENTREVIAS,"La Mancha,1",EXTERIOR,A,40.38333520811948,-3.667618761820013,MADRID,86,111,VUELTA,20240117
1097,LA MANCHA-AV.ENTREVIAS,"La Mancha,1",EXTERIOR,A,40.38333520811948,-3.667618761820013,MADRID,86,103,IDA,20240117
1098,LA MANCHA-AV.ENTREVIAS,"La Mancha, 2",EXTERIOR,A,40.38342434173679,-3.667784578043952,MADRID,86,111,IDA,20240117
1098,LA MANCHA-AV.ENTREVIAS,"La Mancha, 2",EXTERIOR,A,40.38342434173679,-3.667784578043952,MADRID,86,103,VUELTA,20240117
1099,VIZCONDE ARLESSON-PTO.BALBARAN,"Vizconde de Arlesson, 43",EXTERIOR,A,40.384080436427695,-3.666495117141379,MADRID,86,103,IDA,20240117
1099,VIZCONDE ARLESSON-PTO.BALBARAN,"Vizconde de Arlesson, 43",EXTERIOR,A,40.384080436427695,-3.666495117141379,MADRID,86,111,VUELTA,20240117
1099,VIZCONDE ARLESSON-PTO.BALBARAN,"Vizconde de Arlesson, 43",EXTERIOR,A,40.384080436427695,-3.666495117141379,MADRID,86,144,VUELTA,20240117
1100,VIZCONDE DE ARLESSON,"Vizconde de Arlesson, 25",EXTERIOR,A,40.38626364244246,-3.664407720671956,MADRID,86,144,VUELTA,20240117
1100,VIZCONDE DE ARLESSON,"Vizconde de Arlesson, 25",EXTERIOR,A,40.38626364244246,-3.664407720671956,MADRID,86,103,IDA,20240117
1100,VIZCONDE DE ARLESSON,"Vizconde de Arlesson, 25",EXTERIOR,A,40.38626364244246,-3.664407720671956,MADRID,86,111,VUELTA,20240117
1101,CARLOS MARTIN ALVAREZ-AV.SAN DIEGO,"Carlos Martín Alvarez, 79",EXTERIOR,A,40.38757422319291,-3.6652335491922936,MADRID,86,103,IDA,20240117
1101,CARLOS MARTIN ALVAREZ-AV.SAN DIEGO,"Carlos Martín Alvarez, 79",EXTERIOR,A,40.38757422319291,-3.6652335491922936,MADRID,86,111,VUELTA,20240117
1102,CARLOS MARTIN ALVAREZ-MTNEZ.RIVA,"Carlos Martín Alvarez, 45",EXTERIOR,A,40.38946663069443,-3.663579095101975,MADRID,83,111,VUELTA,20240117
1102,CARLOS MARTIN ALVAREZ-MTNEZ.RIVA,"Carlos Martín Alvarez, 45",EXTERIOR,A,40.38946663069443,-3.663579095101975,MADRID,83,103,IDA,20240117
1103,JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,,EXTERIOR,A,40.39069835147316,-3.662448289423492,MADRID,83,103,IDA,20240117
1103,JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,,EXTERIOR,A,40.39069835147316,-3.662448289423492,MADRID,83,510,IDA,20240117
1103,JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,,EXTERIOR,A,40.39069835147316,-3.662448289423492,MADRID,83,310,IDA,20240117
1104,JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,,EXTERIOR,A,40.390825821410665,-3.662213889464567,MADRID,83,310,VUELTA,20240117
1104,JAVIER DE MIGUEL-CARLOS MARTIN ÁLVAREZ,,EXTERIOR,A,40.390825821410665,-3.662213889464567,MADRID,83,103,VUELTA,20240117
1105,JAVIER DE MIGUEL-PAYASO FOFÓ,,EXTERIOR,A,40.38965109843317,-3.659680982068743,MADRID,83,510,IDA,20240117
1105,JAVIER DE MIGUEL-PAYASO FOFÓ,,EXTERIOR,A,40.38965109843317,-3.659680982068743,MADRID,83,310,IDA,20240117
1105,JAVIER DE MIGUEL-PAYASO FOFÓ,,EXTERIOR,A,40.38965109843317,-3.659680982068743,MADRID,83,103,IDA,20240117
1106,JAVIER DE MIGUEL-PAYASO FOFÓ,,EXTERIOR,A,40.38988444805525,-3.659836428745784,MADRID,83,103,VUELTA,20240117
1106,JAVIER DE MIGUEL-PAYASO FOFÓ,,EXTERIOR,A,40.38988444805525,-3.659836428745784,MADRID,83,310,VUELTA,20240117
1107,PAYASO FOFO-SIERRA BERMEJA,Payaso Fofó frente al Nº 24,EXTERIOR,A,40.392249940216615,-3.658940466516712,MADRID,83,103,IDA,20240117
1108,PAYASO FOFO-SIERRA BERMEJA,"Payaso Fofó, 24",EXTERIOR,A,40.39228496734276,-3.6591175485439136,MADRID,83,103,VUELTA,20240117
1109,PAYASO FOFO-AV.ALBUFERA,Payaso Fofó con C/ Sierra de la Loba,EXTERIOR,A,40.39402045557665,-3.658109348691076,MADRID,82,103,IDA,20240117
1110,PAYASO FOFO-AV.ALBUFERA,"Payaso Fofó, 2",EXTERIOR,A,40.39415464551677,-3.658275617604087,MADRID,82,103,VUELTA,20240117
1111,PTO.BONAIGUA-MTNEZ.DE LA RIVA,"Puerto de Bonaigua, 30",EXTERIOR,A,40.38902764292735,-3.6631506294791856,MADRID,83,144,IDA,20240117
1111,PTO.BONAIGUA-MTNEZ.DE LA RIVA,"Puerto de Bonaigua, 30",EXTERIOR,A,40.38902764292735,-3.6631506294791856,MADRID,83,103,VUELTA,20240117
1111,PTO.BONAIGUA-MTNEZ.DE LA RIVA,"Puerto de Bonaigua, 30",EXTERIOR,A,40.38902764292735,-3.6631506294791856,MADRID,83,111,IDA,20240117
1112,PTO.BONAIGUA-AV.SAN DIEGO,"Puerto de Bonaigua, 60",EXTERIOR,A,40.38743313442878,-3.664701977387411,MADRID,86,111,IDA,20240117
1112,PTO.BONAIGUA-AV.SAN DIEGO,"Puerto de Bonaigua, 60",EXTERIOR,A,40.38743313442878,-3.664701977387411,MADRID,86,144,IDA,20240117
1112,PTO.BONAIGUA-AV.SAN DIEGO,"Puerto de Bonaigua, 60",EXTERIOR,A,40.38743313442878,-3.664701977387411,MADRID,86,103,VUELTA,20240117
1112,PTO.BONAIGUA-AV.SAN DIEGO,"Puerto de Bonaigua, 60",EXTERIOR,A,40.38743313442878,-3.664701977387411,MADRID,86,511,IDA,20240117
1113,IMAGEN,"Imagen, 20",EXTERIOR,A,40.38648228567528,-3.665552693358529,MADRID,86,103,VUELTA,20240117
1113,IMAGEN,"Imagen, 20",EXTERIOR,A,40.38648228567528,-3.665552693358529,MADRID,86,111,IDA,20240117
1113,IMAGEN,"Imagen, 20",EXTERIOR,A,40.38648228567528,-3.665552693358529,MADRID,86,144,IDA,20240117
1114,IMAGEN-PTO.BALBARAN,"Imagen, 36",EXTERIOR,A,40.38473425931302,-3.667161319297045,MADRID,86,144,IDA,20240117
1114,IMAGEN-PTO.BALBARAN,"Imagen, 36",EXTERIOR,A,40.38473425931302,-3.667161319297045,MADRID,86,103,VUELTA,20240117
1114,IMAGEN-PTO.BALBARAN,"Imagen, 36",EXTERIOR,A,40.38473425931302,-3.667161319297045,MADRID,86,111,IDA,20240117
1115,CAMPIÑA-PZA.DE LAS REGIONES,"Campiña, 2",EXTERIOR,A,40.381521365041486,-3.6696978422455215,MADRID,81,103,VUELTA,20240117
1115,CAMPIÑA-PZA.DE LAS REGIONES,"Campiña, 2",EXTERIOR,A,40.381521365041486,-3.6696978422455215,MADRID,81,511,IDA,20240117
1116,CAMPIÑA-SERENA,"Campiña, 62",EXTERIOR,A,40.37933715975221,-3.667273002406481,MADRID,81,511,IDA,20240117
1116,CAMPIÑA-SERENA,"Campiña, 62",EXTERIOR,A,40.37933715975221,-3.667273002406481,MADRID,81,103,VUELTA,20240117
1117,GTA.PIRAMIDES-PASEO YESERIAS,Gta. de Pirámides con Pº de Yeserías,EXTERIOR,A,40.402229303845424,-3.71256264596813,MADRID,1,18,IDA,20240117
1118,PASEO YESERIAS-PARQUE ARGANZUELA,Pº de Yeserías frente al Nº 33,EXTERIOR,A,40.39989507796631,-3.706834571666295,MADRID,1,512,IDA,20240117
1118,PASEO YESERIAS-PARQUE ARGANZUELA,Pº de Yeserías frente al Nº 33,EXTERIOR,A,40.39989507796631,-3.706834571666295,MADRID,1,18,IDA,20240117
1119,Pº YESERIAS-PQUE.ARGANZUELA,"Pº de Yeserías, 33",EXTERIOR,A,40.39994177683852,-3.706564027562324,MADRID,1,512,VUELTA,20240117
1119,Pº YESERIAS-PQUE.ARGANZUELA,"Pº de Yeserías, 33",EXTERIOR,A,40.39994177683852,-3.706564027562324,MADRID,1,18,VUELTA,20240117
1120,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,Pº de la Chopera frente al Nº 3,EXTERIOR,A,40.398046666113736,-3.701170851128747,MADRID,3,512,IDA,20240117
1120,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,Pº de la Chopera frente al Nº 3,EXTERIOR,A,40.398046666113736,-3.701170851128747,MADRID,3,18,IDA,20240117
1120,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,Pº de la Chopera frente al Nº 3,EXTERIOR,A,40.398046666113736,-3.701170851128747,MADRID,3,62,IDA,20240117
1121,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,"Pº de la Chopera, 3",EXTERIOR,A,40.398129457166135,-3.7008889010207815,MADRID,3,18,VUELTA,20240117
1121,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,"Pº de la Chopera, 3",EXTERIOR,A,40.398129457166135,-3.7008889010207815,MADRID,3,512,VUELTA,20240117
1121,Pº CHOPERA-Pº STA.Mª DE LA CABEZA,"Pº de la Chopera, 3",EXTERIOR,A,40.398129457166135,-3.7008889010207815,MADRID,3,62,VUELTA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,512,IDA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,18,IDA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,514,IDA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,6,IDA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,148,IDA,20240117
1122,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera,10 con Pza Gral Maroto",EXTERIOR,A,40.39517979622401,-3.697028776026848,MADRID,3,78,IDA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,6,VUELTA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,18,VUELTA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,512,VUELTA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,148,VUELTA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,78,VUELTA,20240117
1123,Pº CHOPERA-PZA.GRAL.MAROTO,"Pº de la Chopera, 43",EXTERIOR,A,40.39507488893723,-3.696497451204041,MADRID,3,514,VUELTA,20240117
